gameId|name|releaseDate|userRating|criticRating|description|imageLink|lastUpdate
1531|E'NHL Eastside Hockey Manager 2007'|E'2006-09-22'|8.6|89|E'Officially licensed by the National Hockey League and the National Hockey League Players'' Association, NHL: Eastside Hockey Manager 2007 offers players an unrivalled hockey management experience, with a brand new game engine to bring the player even closer to the action during each nail-biting game. New tactical settings now give players even greater control over your team''s playing style, with a plethora of additional options. Will players take advantage of new tactical options for breakouts, forechecking and implementing zonal systems to steer their franchise to Stanley Cup glory? Or will they place their faith in designated playmakers and face-off takers to carry their team to World Championship victory? The game allows you to manage your own franchise in over 20 playable leagues from around the world, including the NHL, AHL, Major Junior, DEL and Swedish leagues. No other hockey game has more licensed leagues. The player database has been vastly expanded since last year, now boasting an incredible 45,000 players and staff at your disposal, with a shot-stopping total of 3,000 teams from around the globe. [Sega]'|E'https://static.metacritic.com/images/products/games/2/8dd7a551b01817d13a9e27e9d4ac14d6-98.jpg'|E'2020-11-29 22:10:41'
1532|E'Battlefield 1942'|E'2002-09-10'|8.6|89|E'In Battlefield 1942, you will experience the heat of battle as you heroically storm the beaches of Normandy, drive a tank across the deserts of northern Africa, pilot a fighter plane during the Battle of Midway, command a battleship at Guadalcanal, or parachute and commandeer a jeep in operation Market Garden. It is the only first person, team-based action game that places you in the midst of a raging WWII battlefield with 35 "machines of war" under your control. You''ll pick up the sidearm of your choice and get behind the wheel of a variety of vehicles, ships, and aircraft to go to war on land, sea, and air during some of the most famous and pivotal battles of the Second World War. [Electronic Arts]'|E'https://static.metacritic.com/images/products/games/1/e67b8d6620a720a53624320f416c9628-98.jpg'|E'2020-11-29 22:10:41'
1533|E'Madden NFL 2003'|E'2002-08-12'|7.1|89|E'The Next Level of Online Play: Join EA SPORTS Online and play in Quick Tournaments, Two-Minute Drill mode and Mini-Camp Challenge with detailed stats. Audio Dream Team: Legendary announcer Al Michaels joins John Madden. Deepest Franchise Mode Ever: Play 30 years of Franchise mode and draft players each season with tips from your scouts. Create the Ultimate Online Hero: Take your created player online, earn points and spend them to customize accessories. New Enhanced Game Engine: Based on the same engine used in the console versions of Madden NFL 2003. [EA Sports]'|E'https://static.metacritic.com/images/products/games/5/8f2a94d724dec514cc63d825a5790a40-98.jpg'|E'2020-11-29 22:10:41'
1534|E'Return of the Obra Dinn'|E'2018-10-18'|8.2|89|E'The art style of this game is amazing. People don''t understand how much work went into this game.  The story is great along with the puzzle mechanics of this game. Some of them get really hard at the end. To me, this game is worth 20 dollars.  I spent more on not so feature-rich games at $60+. I strongly recommend this game if you like murder mysteries with a puzzle element.'|E'https://static.metacritic.com/images/products/games/1/be1ff42b5502cbf46cc1e87dc88c0615-98.jpg'|E'2020-11-29 22:10:41'
1535|E'Prince of Persia: The Sands of Time'|E'2003-12-02'|8.5|89|E'Amidst the sands of ancient Persia, a young Prince unleashes a deadly evil. Embark on a harrowing quest to restore peace and the fabric of Time. Embody a legendary hero with gravity-defying acrobatics, ferocious fighting combos, and the ability to bend time to fulfill his bidding. Wield the power of the Sands of Time - a mythical force allowing the Prince to erase the past, behold the future, and freeze the present. You''ll uncover the mysteries of a world never before explored in action-adventure gaming. Ancient Persia, mythical and deadly, holds a staggering array of landscapes and kingdoms to explore and conquer. [Ubi Soft]'|E'https://static.metacritic.com/images/products/games/8/8542439d65bea074ab50a8dc4a1e85cc-98.jpg'|E'2020-11-29 22:10:41'
1536|E'Railroad Tycoon II'|E'1998-11-02'|8.5|89|E'Ride the Iron Horse. It can take you from New York to South Africa. It can take you from the year 1804 to the year 2000. It can take you from penniless manual laborer to powerful multi-millionaire. It can take you from a normal, well-adjusted, well-rounded person to an obsessed, singled-minded, one-tracked trainhead. This is a real railroad game, not just a strategy game that happens to involve railroads. If you want to hop on a plane, car or ship, hop on another game. This game is about trains for people who love trains. Everything about the game is centered around an authentic look and feeling of the railways. Period video and pictures are interlaced with the game. The design and interface are true to the character of the fabled late 1800''s railroads. A.I. opponents are based on real people. And all maps are real (based on satellite photography from US Geological Service and other sources). [Gathering of Developers]'|E'https://static.metacritic.com/images/products/games/5/72a87162e23136bd838efd42be606804-98.jpg'|E'2020-11-29 22:10:41'
1537|E'Asgard''s Wrath'|E'2019-10-10'|8.2|88|E'VR Action RPG at its finest. One of the first games that gets sword play right in VR (parrying and blocking).  It''s not completely physics based combat (like B&S), but unlike the pure physics based games the sword play in Asgard''s Wrath is challenging. The textures used are very detailed, just looking around and exploring the game world is fun! I''m only 7 hours in and I''ve only played a small fraction of the content. Asgard''s Wrath offers a lot, but is it fun to play ? Heck ya it is !  I''ve been waiting years for a VR game like this, there''s just so much quality here.'|E'https://static.metacritic.com/images/products/games/3/83b977bb0ed5fcd2f037214b290e7efd-98.jpg'|E'2020-11-29 22:10:41'
1538|E'Medieval: Total War'|E'2002-08-19'|8.7|88|E'It opens with the preaching of the first Crusade in 1095. It ends with the fall of Constantinople in 1453. What happens in between is up to you. Guide your kingdom''s fortunes through a period of brutal conflict and violent social upheaval. Lay siege to mighty fortresses as you command vast armies across the battlefields of Europe and North Africa. But be careful when forming alliances - and even more so when choosing enemies. For this is Total War: a world where empires fall even faster than they rise, and the penalty for fear is your life. [Activision]'|E'https://static.metacritic.com/images/products/games/1/e304f60de08a90b176361351b6ea0de5-98.jpg'|E'2020-11-29 22:10:41'
1539|E'DUSK'|E'2018-12-10'|8.2|88|E'What can I say that hasn''t been said? It''s true, DUSK is a brilliant loveletter to the 90s FPS games we all know and love, like Quake, Doom, Redneck Rampage, and Blood. However, Dusk also brings the best of these games while trading out the annoying aspects for complete and totally accessibility.'|E'https://static.metacritic.com/images/products/games/5/9031e87b866ecea7a1b2f35cd5488263-98.jpg'|E'2020-11-29 22:10:41'
1540|E'FirePower for Microsoft Combat Flight Simulator 3'|E'2004-06-11'|4.9|88|E'With FirePower for Microsoft Combat Simulator 3, you experience air combat like never before in over 50 missions. We have added twelve new aircraft that were designed with the help of over thirty real warbird pilots. You will also experience revolutionary, explosive, special effects like never before. Witness towering explosive blasts, aircraft being torn in half, and smoke drifting thousands of feet above the battlefields. Using authentic military test data and combat footage was the design team''s primary focus. Under the hood, you will find every aircraft, building, and vehicle reacting precisely as they did when you unleash all of the newly designed weapons. Specific targets will require specific weapons, just like the real thing. You will also get to fly the famous B-17 Flying Fortress, man all of the gunner positions, and even attack those bomber formations from the cockpit of some of Germany''s most ingenious, flying machines. Shrapnel will fly, tanks will blow, and guns will shred their targets to pieces. In fact FirePower is so real, you may find all you ever do is attack anything that has the misfortune of crossing your sights. [GMX Media]'|E'https://static.metacritic.com/images/products/games/2/81dabfa6cafc8d76fec168cc6b943585-98.jpg'|E'2020-11-29 22:10:41'
1541|E'Microsoft Flight Simulator 2004: A Century of Flight'|E'2003-07-29'|7.6|88|E'Experience history at the controls of historic aircraft, such as Charles Lindbergh''s Ryan NYP Spirit of St. Louis, the Douglas DC-3 and the world''s first successful powered aircraft, the Wright Flyer. New engaging features such as interactive multimedia provide a wealth of historical information on the planes that shaped aviation history and the pilots who flew them. Informed and insightful articles explain all there is to know about Microsoft''s Flight Simulator and the 24 aircraft included in the software. A Century of Flight also introduces an updated, dynamic weather system, enhanced automatically generated scenery (AutoGen) and detailed visual effects, improved Air Traffic Control functions, and 3D interactive cockpits, as well as 15 modern aircraft, including the Beechcraft Baron and the Robinson R22 helicopter. [Microsoft]'|E'https://static.metacritic.com/images/products/games/4/9fa3320ffed71166f15d3a3d246f275c-98.jpg'|E'2020-11-29 22:10:41'
